ozone,dzone,fare
79,57,9.36882
79,58,16.6264
79,59,15.9666
79,60,12.0079
79,61,13.9872
79,62,12.0079
79,63,8.04926
79,64,2.77106
79,65,1.45151
79,66,1.45151
79,67,2.11128
79,68,1.45151
79,69,1.45151
79,70,2.11128
79,71,3.43083
79,72,2.77106
79,73,2.11128
79,74,2.77106
79,75,3.43083
79,76,4.09061
79,77,4.75039
79,78,5.41016
79,79,1.45151
